K Inj Por b CHD Ext DSP REN_1_1  REN_1_2 REN_2_1 REN_2_2 REN_3_1 REN_3_2 REN_4_1 REN_4_2
0.001699 2.7541 0.284019 158.797 1033.14 7.20488 19.9447 0.412547 0.653854 0.81088 0.904645 0.955257 0.980409 0.992085 0.997198
0.001594 3.97046 0.334699 184.666 1125.91 5.42898 44.2933 0.00426146 0.0142524 0.0286645 0.0461869 0.0656232 0.0861545 0.107272 0.128518
0.000648 2.33336 0.131961 254.853 1036.13 3.71035 26.2798 0.316448 0.524403 0.673769 0.78334 0.86136 0.914377 0.948868 0.970536
0.002117 1.72696 0.351123 304.847 1068.46 2.47686 44.6619 0.00113985 0.00311001 0.00569624 0.00874185 0.0120493 0.0155401 0.019171 0.0228731
0.000764 3.27952 0.399637 413.338 1116.43 8.15552 39.9774 0.145453 0.281664 0.404084 0.51075 0.60162 0.677815 0.740958 0.792843
0.001284 3.59992 0.141559 69.0901 1049.78 4.95932 18.9504 0.278472 0.457964 0.595411 0.706327 0.795632 0.865308 0.916831 0.952379
0.002321 1.05381 0.227446 397.522 1019.95 1.15559 44.9596 0.0379078 0.0744944 0.109873 0.143919 0.176532 0.207585 0.23697 0.26486
0.002272 3.07751 0.238758 295.856 1086.76 9.15838 45.6922 5.4382e-05 0.000415089 0.00140526 0.0032827 0.00620821 0.0102161 0.0152826 0.021332
0.000992 2.25029 0.204585 363.297 1017.67 3.27793 26.2472 0.318629 0.546689 0.703593 0.809242 0.879208 0.924684 0.953727 0.971909
0.000662 1.03908 0.320498 106.455 1099.78 3.00604 8.26615 0.293179 0.502628 0.661625 0.777209 0.857152 0.910652 0.945366 0.967358
0.00181 3.28626 0.445055 188.523 1133.78 7.84866 5.08862 0.00574862 0.0214918 0.0457748 0.0760077 0.110118 0.14651 0.183793 0.221274
0.001049 3.83831 0.246586 108.517 1101.03 6.66173 46.6388 0.208445 0.360948 0.488376 0.596613 0.688119 0.764233 0.826008 0.874781
0.001944 2.65929 0.396273 393.065 1123.69 6.40919 42.7077 3.19038e-05 0.000132637 0.000314647 0.000580677 0.000925329 0.00134241 0.00181743 0.00234112
0.002246 3.09722 0.342959 288.462 1026.06 7.85651 17.6026 0.336669 0.552957 0.707835 0.815483 0.886784 0.932131 0.959978 0.97685
0.001401 3.07003 0.174554 63.5567 1070.71 5.55945 49.2207 0.228606 0.391314 0.526046 0.639309 0.733854 0.810981 0.871551 0.916973
0.002508 1.05797 0.452299 225.362 1145.7 1.83369 40.8015 7.96624e-09 1.75758e-08 2.69085e-08 3.5447e-08 4.26765e-08 4.83707e-08 5.30347e-08 5.68965e-08
0.000531 2.27451 0.445785 493.415 1136.27 5.18564 11.3768 0.13753 0.258817 0.367023 0.461976 0.544126 0.614351 0.674192 0.724932
0.002411 2.40624 0.331568 276.057 1126.19 3.13389 37.7802 1.43122e-08 4.40709e-08 8.39506e-08 1.29686e-07 1.76359e-07 2.2122e-07 2.63813e-07 3.03431e-07
0.00109 1.13359 0.209196 54.1175 1076.01 1.78314 28.0086 0.155265 0.280836 0.389545 0.485018 0.569044 0.642661 0.706558 0.761405
0.000574 0.729878 0.169984 129.238 1137.49 1.97144 41.767 0.015214 0.0495564 0.0961783 0.149526 0.205369 0.261641 0.316778 0.369658
0.001747 3.34537 0.341321 424.07 1054.26 4.32201 12.7113 0.0412231 0.0864563 0.132356 0.177414 0.220745 0.262119 0.301395 0.338534
0.001835 1.29517 0.209113 453.106 1064.18 1.43638 33.2598 6.81155e-06 1.67496e-05 2.73302e-05 3.80642e-05 4.8475e-05 5.8369e-05 6.75823e-05 7.57978e-05
0.001214 1.14693 0.28517 492.044 1081.19 3.10896 6.53854 0.0024399 0.00713209 0.0136449 0.0214763 0.0302257 0.0397164 0.0497373 0.0600399
0.002502 3.61129 0.471493 243.164 1002.01 4.34267 6.0287 0.297509 0.563517 0.755943 0.873383 0.937599 0.970301 0.986197 0.993702
0.000677 0.948015 0.137362 281.462 1149.06 2.52526 29.4762 1.14557e-05 6.26655e-05 0.000177413 0.000371115 0.000651062 0.00101609 0.00146434 0.00198614
0.001503 1.03604 0.129705 475.36 1035.9 1.36216 30.7091 0.00106799 0.00284911 0.00513693 0.00779677 0.0106547 0.0136361 0.0167121 0.019834
0.000916 2.19278 0.147891 170.77 1137.14 4.65839 8.93394 0.000915161 0.00534625 0.0146356 0.0287579 0.0469186 0.0681477 0.0914615 0.116086
0.000643 0.948251 0.407778 157.762 1059.02 1.52837 14.8155 0.274167 0.464043 0.602409 0.705421 0.782482 0.83967 0.882136 0.913584
0.002446 1.68867 0.173538 173.362 1014.09 2.05439 37.1199 0.216206 0.367407 0.486001 0.584088 0.666133 0.734596 0.790918 0.836785
0.001961 2.4256 0.108632 59.9887 1139.91 5.13231 11.2282 1.79129e-11 1.91494e-09 3.27136e-08 2.38025e-07 1.05509e-06 3.38874e-06 8.69313e-06 1.89172e-05
0.000764 1.81899 0.261093 108.223 1142.43 2.33557 11.3889 0.052349 0.112721 0.172916 0.230553 0.284941 0.335903 0.383517 0.42797
0.001065 1.54715 0.402145 215.11 1088.76 4.18616 32.3509 0.118119 0.241905 0.358361 0.462665 0.553564 0.631415 0.697402 0.752808
0.001891 1.92111 0.414405 95.608 1014.52 5.34093 20.2689 0.603499 0.88604 0.972802 0.994489 0.999291 1.00028 1.00047 1.00051
0.002227 2.56292 0.227527 141.087 1066.93 3.22737 18.2524 0.00418357 0.0140491 0.0282564 0.045463 0.0644907 0.0845057 0.105011 0.125589
0.001538 2.209 0.117227 88.8191 1081.44 3.49111 9.36653 0.00324254 0.0162635 0.0388162 0.0677453 0.100223 0.134198 0.168418 0.202128
0.001721 0.744705 0.284695 396.552 1043.03 1.51712 12.2071 0.00660996 0.0161436 0.0273668 0.0396925 0.0527101 0.0659782 0.0791408 0.092149
0.002694 1.23741 0.27032 197.644 1056.55 2.31864 42.7786 0.000198705 0.000759556 0.00170348 0.00300654 0.00462977 0.0065143 0.00862528 0.0109191
0.001557 2.04946 0.458844 331.586 1146.69 2.5774 45.2203 5.15446e-05 0.000135062 0.000234242 0.000341541 0.00045236 0.000563694 0.000673606 0.000780488
0.002464 0.980802 0.238385 183.598 1032.48 2.25505 19.948 0.034015 0.0855814 0.144274 0.205131 0.265538 0.324024 0.379296 0.430997
0.000695 2.38289 0.130411 259.346 1035.27 6.72127 34.7892 0.476552 0.73487 0.88168 0.953687 0.984336 0.996001 1.00006 1.00138
0.002046 2.79602 0.352572 101.823 1101.88 6.31171 22.8636 0.0274592 0.0837193 0.151686 0.222518 0.292282 0.358813 0.421476 0.47984
0.002542 3.58742 0.260364 349.018 1140.49 6.5661 10.6534 3.60927e-12 1.73829e-11 4.31905e-11 7.81247e-11 1.19109e-10 1.62901e-10 2.07004e-10 2.49355e-10
0.002352 3.96619 0.168873 356.011 1057.01 8.25546 37.2743 0.000432994 0.00249109 0.00693154 0.0139751 0.0234339 0.0349538 0.0481254 0.0625642
0.002436 2.06961 0.310295 175.139 1016.85 2.53083 31.5592 0.247504 0.425486 0.56005 0.664518 0.746595 0.81045 0.859539 0.8968
0.000643 3.88075 0.383802 231.564 1079.04 9.27375 41.9045 0.440817 0.692909 0.841742 0.923625 0.965354 0.985321 0.994418 0.998409
0.002685 3.08387 0.340232 386.056 1134.57 9.03853 19.1869 1.76064e-09 1.02772e-08 3.01399e-08 6.36275e-08 1.10291e-07 1.68789e-07 2.37077e-07 3.12552e-07
0.001214 3.16749 0.331129 452.258 1059.41 9.06898 36.373 0.189403 0.356483 0.499029 0.616359 0.710103 0.78339 0.839735 0.882511
0.002269 1.77232 0.332418 113.362 1005.85 4.04871 33.9489 0.536503 0.850446 0.96095 0.991054 0.998302 0.999939 1.0003 1.00037
0.001266 1.06445 0.425527 367.106 1116.99 1.40241 19.8319 0.000379036 0.000867922 0.00140013 0.00191673 0.00241763 0.00290229 0.00336571 0.00380439
0.002376 2.05587 0.13282 102.715 1037.6 5.10003 47.8019 0.0877094 0.209179 0.326714 0.434517 0.531585 0.617804 0.693133 0.757755
0.001571 0.566726 0.226572 343.735 1101.29 1.54718 28.7526 1.04646e-07 2.75941e-07 4.82248e-07 7.03323e-07 9.17353e-07 1.11331e-06 1.29293e-06 1.45702e-06
0.001671 1.74791 0.277398 107.678 1036.64 1.92749 22.5463 0.18674 0.319997 0.426533 0.51657 0.59404 0.660927 0.718361 0.767428
0.001649 3.23649 0.169995 394.086 1085.8 8.00694 29.1156 4.54703e-05 0.000316318 0.00102075 0.00231203 0.00427988 0.00694749 0.0102842 0.0142483
0.001578 3.48728 0.329923 458.793 1011.2 3.58054 34.65 0.242639 0.446971 0.604726 0.721199 0.805239 0.864731 0.906506 0.935552
0.000897 2.6299 0.441119 288.551 1115.93 2.87771 31.4963 0.0538313 0.105122 0.153956 0.200275 0.244026 0.285191 0.323732 0.359903
0.002052 3.1199 0.129202 249.571 1042.11 7.17345 49.0948 0.0248341 0.0803446 0.148938 0.220922 0.291812 0.359524 0.423253 0.482701
0.002603 2.776 0.301102 176.155 1139.19 5.32576 12.4325 3.10997e-09 2.26867e-08 7.64586e-08 1.78885e-07 3.38181e-07 5.55501e-07 8.25597e-07 1.14288e-06
0.000896 1.0682 0.292719 144.232 1039.92 3.1499 18.6378 0.451058 0.699798 0.844026 0.92237 0.962705 0.982698 0.992331 0.996861
0.002143 2.21343 0.314288 307.768 1126.43 6.62211 8.92824 3.03545e-07 1.79242e-06 5.39017e-06 1.17854e-05 2.13955e-05 3.42815e-05 5.02649e-05 6.90337e-05
0.002336 1.32311 0.382777 270.467 1138.78 1.59462 35.8619 2.89837e-09 5.77488e-09 8.16735e-09 1.01325e-08 1.16807e-08 1.28489e-08 1.36849e-08 1.4307e-08
0.000789 3.04626 0.488581 101.316 1053.02 7.43315 9.73583 0.541161 0.834489 0.949974 0.987335 0.99786 1.00055 1.00119 1.00134
0.002182 3.94271 0.130846 425.639 1069.92 4.77677 23.573 1.70498e-08 9.67567e-08 2.74677e-07 5.67839e-07 9.73046e-07 1.47855e-06 2.05794e-06 2.69506e-06
0.001483 1.54259 0.381699 406.034 1096.53 3.06226 48.2718 0.00105484 0.00294911 0.00549532 0.00848693 0.0117733 0.0153098 0.0190193 0.0228124
0.002245 1.31271 0.10364 294.148 1061.49 2.0538 24.7503 4.07257e-12 1.8487e-11 4.40951e-11 7.75331e-11 1.15534e-10 1.55339e-10 1.9456e-10 2.31635e-10
0.001974 2.52424 0.390326 434.536 1034.05 6.18351 18.0061 0.187221 0.341098 0.471174 0.579418 0.668 0.739342 0.796051 0.840657
0.001747 1.68798 0.476376 272.24 1019.4 2.87651 38.1136 0.318523 0.532923 0.679589 0.780673 0.849861 0.897416 0.93007 0.952284
0.001222 0.716094 0.250778 245.08 1062.26 1.57845 26.5347 0.0113289 0.0296083 0.0520595 0.077277 0.104086 0.131509 0.159053 0.186386
0.002187 0.996933 0.128383 476.264 1019.54 1.0828 35.4946 0.0052386 0.0122129 0.0201287 0.0285339 0.0372303 0.0460488 0.0547946 0.0633368
0.002413 3.19105 0.233921 192.128 1042.31 3.44771 33.1835 0.0408335 0.088564 0.136833 0.183581 0.228097 0.270144 0.309755 0.347038
0.002433 3.46587 0.2876 413.836 1023.7 4.52344 36.0355 0.148671 0.26301 0.359758 0.444157 0.518486 0.583862 0.641027 0.690996
0.000587 1.97609 0.278021 436.903 1074.12 4.47166 21.0702 0.22415 0.391539 0.526421 0.634843 0.720763 0.787815 0.839472 0.879045
0.000783 2.4364 0.144583 118.195 1077.62 3.99275 10.4805 0.196325 0.341179 0.463008 0.567473 0.657038 0.732994 0.79625 0.847793
0.001572 2.04046 0.203072 364.574 1090.61 4.64981 41.974 2.15879e-05 0.000111452 0.000302801 0.000612341 0.00104914 0.00160568 0.00227386 0.00304371
0.000679 2.21091 0.282073 84.9354 1134.11 4.37425 8.40652 0.251503 0.427174 0.569189 0.684551 0.776024 0.846001 0.897437 0.933891
0.000593 2.34381 0.438354 225.828 1126.56 3.63655 10.7389 0.187763 0.326794 0.441057 0.53752 0.619205 0.687908 0.745316 0.792878
0.002051 3.68116 0.372785 82.3516 1075.73 8.03638 31.8007 0.223637 0.395301 0.538071 0.656626 0.752806 0.82803 0.884546 0.925206
0.001844 3.8245 0.328787 468.85 1024.53 5.63521 19.8016 0.237726 0.404287 0.532447 0.634786 0.716562 0.781416 0.832378 0.872119
0.001181 0.650067 0.104956 352.05 1087.52 1.36991 26.1593 3.341e-10 1.11135e-09 2.22475e-09 3.48432e-09 4.77307e-09 6.03956e-09 7.24788e-09 8.34078e-09
0.001708 2.90152 0.318044 207.259 1066.37 2.97393 30.4393 0.0376391 0.0791111 0.120873 0.161545 0.200499 0.23752 0.272598 0.305766
0.001263 3.52823 0.215204 104.102 1140.05 8.05859 8.57082 0.0293711 0.0957683 0.174524 0.25439 0.331285 0.403702 0.471115 0.533396
0.001516 2.57461 0.421696 464.907 1037.77 5.25698 32.8972 0.213443 0.37177 0.499187 0.602559 0.685981 0.752785 0.805787 0.847663
0.001485 3.81965 0.423502 113.017 1138.79 8.47756 29.2242 0.0835433 0.190101 0.294337 0.391096 0.479095 0.558302 0.628803 0.690669
0.002172 1.39309 0.173201 126.914 1087.08 4.01371 46.5287 1.03166e-06 1.34398e-05 6.39635e-05 0.00019077 0.000435353 0.000832868 0.00141001 0.0021838
0.002475 1.7899 0.366046 351.448 1036.05 3.87166 31.9453 0.0547824 0.119787 0.18735 0.253574 0.316842 0.376236 0.431509 0.482593
0.001668 2.83353 0.393685 157.61 1057.18 4.24242 15.4783 0.177487 0.310161 0.421429 0.517215 0.599822 0.670606 0.730799 0.78134
0.001892 3.22786 0.326701 179.205 1118.39 8.18539 33.9006 0.00225479 0.0111494 0.0275749 0.0505568 0.0783982 0.109596 0.142778 0.176885
0.002589 1.66292 0.483571 106.647 1127.87 4.47939 48.5651 0.000142831 0.000818761 0.00233993 0.00484909 0.00839754 0.0129461 0.0183931 0.0246083
0.001501 0.526512 0.184024 326.598 1137.29 1.33936 21.9151 1.51877e-12 3.14031e-12 4.53573e-12 5.5858e-12 6.30485e-12 6.82437e-12 7.20357e-12 7.47879e-12
0.002253 3.47813 0.265681 248.663 1121.01 10.0938 8.1458 2.05838e-06 2.18117e-05 9.18838e-05 0.000252532 0.000542053 0.000990849 0.00161734 0.00243199
0.001396 0.53684 0.108002 82.4483 1101.01 1.52739 19.7144 6.95765e-09 9.42227e-08 4.72982e-07 1.48891e-06 3.5586e-06 7.0888e-06 1.24406e-05 1.98481e-05
0.002103 1.99856 0.272941 247.453 1013.11 5.16535 27.8827 0.47462 0.733373 0.871772 0.941367 0.974152 0.989006 0.995502 0.998301
0.002517 3.81772 0.306919 158.11 1098.89 11.0062 49.9485 0.002373 0.0141354 0.037652 0.0711062 0.111403 0.155724 0.201938 0.248428
0.001815 2.89813 0.368318 481.124 1057.89 4.10202 35.721 0.0202089 0.0456551 0.0735601 0.102314 0.131234 0.159829 0.187851 0.215078
0.001681 1.12508 0.286866 362.72 1016.86 2.52974 45.6505 0.29938 0.497455 0.639565 0.742299 0.816113 0.869138 0.907095 0.93412
0.001279 3.27456 0.400925 466.136 1149.37 8.57676 25.11 0.00108021 0.00406178 0.00899489 0.0156995 0.0239338 0.0333359 0.0437055 0.054831
0.001512 2.18857 0.408042 129.269 1045.67 5.20628 42.2617 0.371712 0.598549 0.753587 0.855557 0.918682 0.955763 0.976599 0.988039
0.001266 1.37167 0.326741 164.405 1108.58 1.64687 37.6342 0.00351916 0.00931123 0.016592 0.0249317 0.033954 0.0433383 0.0529033 0.0624974
0.0023 2.29534 0.198045 460.172 1017.81 6.84547 43.3531 0.260792 0.460333 0.616919 0.734872 0.820062 0.880024 0.921229 0.949021
0.00138 2.68018 0.32553 467.986 1061.7 7.66899 5.48211 0.0890528 0.195317 0.301126 0.399634 0.488301 0.566745 0.635225 0.693884
0.001045 2.73176 0.349639 328.848 1047.7 6.71901 43.6829 0.340999 0.557248 0.709266 0.81367 0.882935 0.927726 0.955993 0.973576
0.002182 0.939086 0.380293 122.885 1045.31 2.45501 32.6929 0.0983094 0.208647 0.315961 0.414597 0.50274 0.580163 0.647549 0.705455
0.001188 3.70575 0.437669 379.425 1051.43 8.33521 23.2406 0.314269 0.518904 0.667298 0.774052 0.848906 0.900243 0.934843 0.957815
0.001818 3.40434 0.493018 415.65 1061.91 4.57149 45.7232 0.0528206 0.106018 0.158109 0.208254 0.25595 0.30084 0.343061 0.382634
0.001214 3.74172 0.357889 431.146 1020.83 4.56144 26.5012 0.274731 0.487326 0.641782 0.752252 0.82998 0.884148 0.921591 0.947116
0.002372 3.58138 0.198693 437.48 1145.17 4.91006 25.5454 2.32024e-16 6.61665e-16 1.11252e-15 1.50162e-15 1.82633e-15 2.07438e-15 2.26016e-15 2.40055e-15
0.002107 3.98406 0.265663 388.29 1039.74 6.68913 8.54419 0.0880838 0.178031 0.263464 0.342733 0.41546 0.481601 0.541446 0.595403
0.001558 2.77442 0.160162 230.031 1033.28 4.40069 32.4749 0.175819 0.31025 0.424393 0.523218 0.608772 0.682283 0.744692 0.796921
0.001229 2.06675 0.165657 463.217 1020.01 4.48153 18.2189 0.319762 0.526138 0.675216 0.782062 0.856412 0.906946 0.940489 0.962386
0.000996 1.64851 0.445077 290.774 1115.63 4.79449 48.0876 0.0532901 0.125471 0.203268 0.280756 0.354828 0.424054 0.487253 0.544365
0.002565 2.58352 0.294311 467.318 1065.9 6.09926 48.9002 8.60546e-05 0.000363491 0.000866369 0.00160469 0.00256058 0.00372103 0.00505245 0.00651964
0.001756 3.96191 0.141887 95.411 1120.77 11.194 48.6358 0.000584878 0.00810736 0.0305086 0.067531 0.11418 0.165618 0.218545 0.271115
0.001817 1.29994 0.343509 342.556 1008.62 1.41915 17.035 0.239065 0.4283 0.572473 0.680135 0.76089 0.821233 0.866294 0.899866
0.001669 0.899348 0.166521 146.751 1049.39 0.906972 25.2596 0.00224589 0.00616328 0.0112215 0.0171049 0.0235144 0.0302271 0.0370955 0.044016
0.002615 1.45612 0.159563 159.651 1106.4 3.50239 5.45546 2.29033e-14 2.08481e-13 7.72058e-13 1.86364e-12 3.52423e-12 5.70017e-12 8.28014e-12 1.11159e-11
0.00249 3.41647 0.315899 439.544 1044.45 5.03571 7.56282 0.0175791 0.0427412 0.0716351 0.102269 0.133514 0.164712 0.195433 0.225179
0.001662 2.07173 0.232486 211.944 1095.61 4.84311 18.4203 0.000388917 0.00207872 0.00559931 0.0111228 0.0185082 0.0275534 0.0379761 0.0495445
0.00249 3.19798 0.308933 402.273 1042.46 6.00885 40.946 0.0308547 0.075296 0.125193 0.176752 0.227959 0.277846 0.325729 0.370936
0.000629 1.37916 0.383617 201.405 1081.24 3.28642 21.8524 0.30344 0.505014 0.652705 0.759883 0.835991 0.88908 0.925573 0.950425
0.002113 1.70409 0.410963 135.638 1074.71 4.11142 5.74678 0.0353359 0.0931667 0.159781 0.228617 0.296518 0.361542 0.422336 0.478872
0.001512 1.09494 0.126297 480.12 1052.05 1.62107 44.6372 1.04594e-05 3.28937e-05 6.41367e-05 0.000102347 0.000145376 0.000191157 0.000238512 0.000285973
0.000829 1.072 0.296783 470.873 1017.6 2.62113 19.2304 0.423123 0.664186 0.803716 0.884895 0.932008 0.959453 0.97567 0.985264
0.001505 3.29756 0.114943 421.736 1087.58 7.80252 41.5972 1.3371e-07 1.59297e-06 7.30352e-06 2.13928e-05 4.83711e-05 9.21495e-05 0.000155841 0.000241182
0.001654 1.6678 0.133278 173.153 1056.62 4.78154 40.709 0.00674342 0.0318026 0.073248 0.125003 0.181948 0.240532 0.298602 0.354934
0.000617 2.00112 0.270402 432.162 1123.58 2.4711 5.64843 0.019545 0.0430282 0.0682617 0.0940265 0.119688 0.144962 0.169639 0.193615
0.001396 2.8999 0.314709 76.1835 1033.08 4.56416 48.8033 0.37009 0.634819 0.802058 0.901977 0.955997 0.982186 0.993727 0.998443
0.001278 0.861284 0.255795 109.635 1071.29 2.47237 5.0607 0.071697 0.171917 0.276078 0.37548 0.46681 0.548892 0.620887 0.683357
0.000989 3.35171 0.295603 207.986 1120.46 8.03858 43.9656 0.0999937 0.217886 0.330893 0.434224 0.52654 0.607832 0.678576 0.738869
0.001508 3.08474 0.45085 362.489 1120.01 5.83523 25.799 0.0040872 0.0120162 0.0229028 0.0359873 0.0505389 0.0660866 0.0823079 0.0988988
0.002063 1.62011 0.412651 493.827 1117.75 3.09251 23.2385 1.118e-06 2.76043e-06 4.57608e-06 6.45506e-06 8.30369e-06 1.00191e-05 1.15342e-05 1.28961e-05
0.000753 1.97104 0.367051 472.046 1004.81 3.61911 37.5982 0.421073 0.704046 0.856904 0.932416 0.968276 0.985075 0.992973 0.996702
0.001924 1.29115 0.371066 225.51 1039.89 2.23882 46.3041 0.0877525 0.171781 0.251226 0.325127 0.392972 0.454617 0.510508 0.560988
0.002392 3.69355 0.213777 136.184 1117.28 5.73973 23.4769 2.4161e-07 2.75087e-06 1.20617e-05 3.40845e-05 7.46221e-05 0.000138319 0.000228239 0.000345885
0.00076 2.26668 0.492054 234.648 1087.29 5.34598 35.8533 0.314618 0.520255 0.669003 0.775426 0.849746 0.900599 0.934862 0.95767
0.001213 1.15311 0.399792 377.378 1126.05 3.36646 10.7452 0.000807757 0.00250056 0.00494541 0.00796271 0.0114903 0.0154042 0.0195929 0.0239887
0.000796 2.17942 0.100203 169.088 1087.92 6.05164 15.9846 0.0612768 0.168952 0.281608 0.388374 0.486449 0.574732 0.652866 0.720892
0.001783 1.24616 0.299106 375.112 1064.03 1.44168 32.5641 0.000520605 0.00124326 0.00207557 0.00294424 0.00381482 0.00467651 0.00551821 0.00633431
0.002585 1.23326 0.13483 444.414 1041.06 2.68118 35.8005 3.07358e-07 1.28798e-06 3.0922e-06 5.71139e-06 9.06918e-06 1.29835e-05 1.72887e-05 2.1867e-05
0.000998 2.59501 0.275459 52.9328 1005.53 4.26425 14.2043 0.410243 0.770667 0.948277 0.99386 1.00136 1.0023 1.00239 1.0024
0.00222 2.6844 0.279353 353.021 1028.17 5.37865 16.4344 0.165867 0.303639 0.42301 0.525869 0.613446 0.687097 0.748274 0.79859
0.001094 1.70632 0.242784 347.874 1074.53 2.22152 15.8097 0.0104368 0.0252404 0.042414 0.0608597 0.079989 0.0994011 0.118697 0.137639
0.001903 2.55618 0.491137 344.606 1147.42 6.91261 13.613 5.59968e-05 0.000234939 0.000560882 0.00104035 0.00166547 0.00242677 0.00329894 0.00426465
0.0027 3.34974 0.23612 435.812 1146.08 7.09237 21.0349 1.6017e-15 6.00244e-15 1.20498e-14 1.8502e-14 2.47604e-14 3.02899e-14 3.50659e-14 3.91354e-14
0.001865 2.62721 0.182318 117.056 1065.65 6.24683 35.606 0.0505454 0.139425 0.234664 0.32664 0.412765 0.491951 0.564055 0.628952
0.001456 1.89617 0.343746 269.409 1082.85 5.1457 40.5239 0.0254254 0.0702638 0.125033 0.184318 0.244718 0.303663 0.360266 0.413952
0.002017 2.66093 0.483968 133.393 1139.2 4.40581 25.1898 0.00132298 0.00499951 0.0110134 0.0189888 0.0285666 0.0393963 0.0510531 0.0632785
0.002632 2.76049 0.153842 350.473 1011.21 4.62584 6.0353 0.27685 0.460321 0.600296 0.709673 0.793779 0.856405 0.901862 0.934062
0.001851 1.10722 0.293331 341.512 1044.52 1.51019 16.5078 0.00789016 0.018228 0.0298769 0.0421878 0.0548933 0.067766 0.0805507 0.0930668
0.001248 2.98813 0.184573 328.951 1011.34 8.18617 19.0956 0.585011 0.867144 0.964152 0.991789 0.998728 1.00034 1.00068 1.00076
0.000613 1.41278 0.301145 136.332 1040.04 2.55155 13.183 0.395831 0.6573 0.814004 0.902682 0.950757 0.975943 0.988701 0.995031
0.002346 2.41654 0.266887 261.696 1024.69 6.49382 16.4289 0.284342 0.486893 0.642948 0.759003 0.841539 0.898231 0.935956 0.960447
0.002298 2.38142 0.386621 145.038 1114.78 5.29934 42.6304 0.00043807 0.00223029 0.00583635 0.0113817 0.0186889 0.0275504 0.0376734 0.0488362
0.002202 2.50569 0.168589 371.605 1016.13 6.6058 30.428 0.320038 0.533395 0.691388 0.803726 0.879233 0.927896 0.958082 0.976235
0.001457 3.68014 0.110258 117.243 1040.34 4.13555 29.0841 0.175421 0.296877 0.397813 0.485404 0.562477 0.630634 0.690918 0.744036
0.002654 1.61014 0.420082 334.027 1043.18 2.67902 17.1588 0.0143088 0.0335214 0.0553043 0.0783459 0.102068 0.126001 0.149688 0.172851
0.000716 1.85274 0.475338 354.582 1009.32 4.69172 11.8913 0.540435 0.820424 0.933287 0.975265 0.990745 0.996572 0.99882 0.999704
0.001942 1.29267 0.285655 130.928 1104.44 3.86606 17.308 0.00019904 0.00122712 0.00363577 0.00769065 0.0134629 0.0208852 0.0297687 0.0398779
0.001012 1.86853 0.188819 236.899 1006.14 4.47717 10.7195 0.558603 0.868186 0.96848 0.993624 0.999256 1.00046 1.00071 1.00076
0.000577 3.58371 0.22136 345.025 1118.96 4.4192 12.1547 0.0864613 0.16586 0.238866 0.305954 0.367637 0.424287 0.476277 0.523941
0.002428 1.68591 0.302684 380.499 1137.91 1.84752 48.7074 2.86013e-12 4.9662e-12 6.34697e-12 7.23635e-12 7.78878e-12 8.12986e-12 8.34241e-12 8.47679e-12
0.002688 1.1215 0.366854 324.224 1102.16 3.16796 48.9537 8.31995e-08 2.53859e-07 4.9136e-07 7.74374e-07 1.06795e-06 1.36061e-06 1.64818e-06 1.92626e-06
0.002423 1.66348 0.217454 166.907 1148.53 3.57915 17.2416 2.46324e-14 1.46716e-13 4.06874e-13 7.90673e-13 1.26362e-12 1.7868e-12 2.31848e-12 2.84048e-12
0.001682 2.3534 0.138112 72.7081 1002.4 4.14306 16.8499 0.439019 0.813818 0.969459 0.998492 1.00167 1.00192 1.00193 1.00193
0.001193 1.4223 0.131565 219.017 1087.43 1.66201 40.4244 1.16094e-05 4.85638e-05 0.000114392 0.000209108 0.000329156 0.00047167 0.000631243 0.00080317
0.00132 0.842882 0.3375 328.341 1139.99 1.53918 6.41093 3.40931e-06 8.29431e-06 1.35471e-05 1.89347e-05 2.42476e-05 2.93031e-05 3.38483e-05 3.78762e-05
0.00162 3.30168 0.466978 108.417 1102.24 4.07145 21.2338 0.0943257 0.179471 0.256803 0.327294 0.391703 0.450643 0.504509 0.553726
0.000629 2.50343 0.448962 366.555 1005.16 3.78555 30.9981 0.361884 0.640639 0.812102 0.905593 0.953582 0.977446 0.989135 0.994837
0.002051 2.21329 0.347044 432.881 1146.96 2.83188 34.2371 4.47249e-09 9.63856e-09 1.44217e-08 1.86374e-08 2.21236e-08 2.4781e-08 2.68806e-08 2.85706e-08
0.001825 2.05132 0.181794 263.293 1029.7 2.64464 34.2462 0.0886456 0.170316 0.245524 0.314634 0.378101 0.436291 0.489535 0.538197
0.000594 3.86027 0.472512 441.241 1123.97 11.2171 30.8952 0.304357 0.514277 0.668597 0.778748 0.854869 0.906025 0.939865 0.961917
0.000669 2.3249 0.367222 431.297 1016.99 4.07107 37.0174 0.395723 0.667499 0.824122 0.908515 0.952905 0.975872 0.987679 0.993736
0.001908 2.40316 0.332373 185.227 1131.88 4.7515 13.86 2.96043e-05 0.000160271 0.000446678 0.000916784 0.0015853 0.00244563 0.00348208 0.00467753
0.002563 2.77248 0.323551 322.252 1017.9 5.26 47.5884 0.292961 0.48683 0.630424 0.737958 0.816893 0.873662 0.913815 0.941708
0.000512 1.96175 0.13997 96.8058 1120.1 4.05719 15.1425 0.232477 0.404079 0.545883 0.663501 0.759104 0.834103 0.89047 0.93098
0.002523 3.92246 0.13174 434.43 1132.21 5.16023 26.6854 6.10628e-24 1.78995e-23 2.90064e-23 3.76612e-23 4.37532e-23 4.80484e-23 5.0929e-23 5.28081e-23
